customer_unique_id,avg_review_score,rating_rate,comment_rate,n_payment_types,boleto,credit_card,debit_card,voucher,Beauty & Fashion,Electronics,Home & Living,Leisure & Entertainment,Tools,Recency_log,Frequency,Monetary_log,average_payment_value_log,Label
3acca5ead7853e20f34528166fbbfede,5.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1024909169892085,1,-0.9486575239083831,-0.887905289100198,2
3acd02ebfa5992ca408cbc3da8718093,5.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.4012602141980985,1,1.2175394982031056,1.2689283791773467,0
3acd10dece665b64d8e4d33f932b49d3,5.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3857391333438742,1,0.5965323718834239,0.6506055467597333,0
3ace7c0bfd3b7b0ac0766c4e90e741f1,4.0,1.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7446372305609549,1,-0.9844708681492448,-0.923563830702758,2
3acf392c420320628fbfab879826d6eb,4.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1420902797804127,1,-0.636583884095004,-0.5771805828704184,2
3acf448d2e4314d2dc51be31606767d6,5.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5643323437731156,1,1.208249037339776,1.2596780761904505,0
3ad00a1ab510eccc093d630080e10acc,5.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.5643323437731156,1,-0.1821488722851586,-0.12470985951941341,2
3ad017bd967bfe8771b0fbf45a8596c3,3.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.44394988435702115,1,-1.4269707801710174,-1.3641510435538384,2
3ad1b2ca0afbff16e86276e107bd0b10,5.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.482040293247912,1,-0.3637528143458315,-0.30552882128983755,2
3ad1c859a3402318242ed9871c8402a1,3.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3837505968129303,1,1.7241589442955083,1.7733579703837448,0
3ad2079de998f4e615677485447a6926,5.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.581101170405654,1,-0.5936765317986048,-0.5344586969547446,2
3ad2404f569f6116d28f3d163c6be4cb,4.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.828311491818572,1,-1.9524232364730236,-1.8873322395683223,2
3ad2d4aece4563a2574541631c7b923e,4.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.01580017581856157,1,-0.8684441641978037,-0.8080386504226147,2
